ROW ID,STATUS,ZONE,ODD_EVEN,ADDRESS RANGE - LOW,ADDRESS RANGE - HIGH,STREET DIRECTION,STREET NAME,STREET TYPE,SECOND STREET DIRECTION,SPONSOR WARD,BUFFER,WARD - LOW,WARD - HIGH
1417,ACTIVE,383,O,901,999,W,GRACE,ST,,44,Y,44,44
1416,ACTIVE,383,O,801,899,W,GRACE,ST,,46,Y,46,46
1415,ACTIVE,383,E,800,898,W,GRACE,ST,,46,Y,46,46
1414,ACTIVE,383,O,701,799,W,GRACE,ST,,46,Y,46,46
1413,ACTIVE,383,E,700,798,W,GRACE,ST,,46,Y,46,46
1412,ACTIVE,383,O,601,699,W,GRACE,ST,,46,Y,46,46
1411,ACTIVE,383,E,600,698,W,GRACE,ST,,46,Y,46,46
1410,ACTIVE,827,E,900,998,W,GORDON,TER,,46,N,46,46
1408,ACTIVE,143,O,2701,2753,N,HAMPDEN,CT,,43,N,43,43
1407,ACTIVE,1020,O,10401,10499,S,HAMLIN,AVE,,19,N,19,19
1406,ACTIVE,143,E,2700,2754,N,HAMPDEN,CT,,43,N,43,43
1405,ACTIVE,34,O,4701,4759,S,HAMLIN,AVE,,14,N,14,14
1404,ACTIVE,74,E,100,150,W,GOETHE,ST,,42,N,42,43
1403,ACTIVE,74,E,20,54,W,GOETHE,ST,,42,N,42,42
1402,ACTIVE,143,O,2601,2629,N,HAMPDEN,CT,,43,N,43,43
1401,ACTIVE,74,E,2,66,E,GOETHE,ST,,43,N,43,43
1400,ACTIVE,56,E,6800,6934,N,GLENWOOD,AVE,,49,N,49,49
1399,ACTIVE,56,E,6700,6798,N,GLENWOOD,AVE,,40,N,40,40
1398,ACTIVE,56,E,6600,6698,N,GLENWOOD,AVE,,40,N,40,40
1397,ACTIVE,56,E,6500,6598,N,GLENWOOD,AVE,,40,N,40,40
1396,ACTIVE,56,E,6400,6498,N,GLENWOOD,AVE,,40,N,40,40
1395,ACTIVE,867,E,2302,2344,W,GLENLAKE,AVE,,50,N,50,50
1394,ACTIVE,146,O,4901,4959,N,HAMLIN,AVE,,39,N,39,39
1393,ACTIVE,223,O,1501,1541,W,GLENLAKE,AVE,,48,N,48,48
1392,ACTIVE,1242,E,4200,4298,W,GLADYS,AVE,,28,N,28,28
1391,ACTIVE,414,E,3802,3850,S,GILES,AVE,,03,N,3,3
1390,ACTIVE,359,E,6302,6356,W,GIDDINGS,ST,,38,N,38,38
1389,ACTIVE,359,E,6220,6264,W,GIDDINGS,ST,,38,N,38,38
1388,ACTIVE,264,E,5316,5370,W,GIDDINGS,ST,,45,N,45,45
1387,ACTIVE,264,E,5214,5228,W,GIDDINGS,ST,,45,N,45,45
1386,ACTIVE,107,E,3714,3758,W,GIDDINGS,ST,,39,N,39,39
1385,ACTIVE,780,E,2900,2932,W,GIDDINGS,ST,,33,N,33,33
1384,ACTIVE,780,E,2840,2898,W,GIDDINGS,ST,,33,N,33,33
1383,ACTIVE,62,E,2004,2034,W,GIDDINGS,ST,,47,N,47,47
1382,ACTIVE,997,E,6200,6298,W,GEORGE,ST,,29,N,29,29
1381,ACTIVE,135,E,7800,7850,S,CONSTANCE,AVE,,08,N,8,8
1380,ACTIVE,44,E,7600,7658,S,CONSTANCE,AVE,,08,N,8,8
1379,ACTIVE,44,E,7514,7558,S,CONSTANCE,AVE,,08,N,8,8
1378,ACTIVE,574,E,4400,4498,W,CONGRESS,PKWY,,24,N,24,24
1377,ACTIVE,155,E,3700,3734,W,CONCORD,PL,,26,N,26,26
1376,ACTIVE,143,E,934,950,W,CONCORD,PL,,32,N,32,32
1375,ACTIVE,142,E,200,246,W,CONCORD,PL,,43,N,43,43
1374,ACTIVE,935,E,3500,3558,S,FRANCISCO,AVE,,12,N,12,12
1373,ACTIVE,774,O,2501,2599,S,FRANCISCO,AVE,,12,N,12,12
1372,ACTIVE,774,E,2400,2498,S,FRANCISCO,AVE,,12,N,12,12
1371,ACTIVE,43,E,5200,5258,N,FRANCISCO,AVE,,40,N,40,40
1370,ACTIVE,994,E,5000,5098,N,FRANCISCO,AVE,,40,N,40,40
1369,ACTIVE,132,E,4300,4342,N,FRANCISCO,AVE,,33,N,33,33
1368,ACTIVE,96,E,2700,2744,N,FRANCISCO,AVE,,35,N,35,35
1367,ACTIVE,96,E,2614,2648,N,FRANCISCO,AVE,,35,N,35,35
1366,ACTIVE,859,E,900,930,N,FRANCISCO,AVE,,26,N,26,26
1365,ACTIVE,566,O,2601,2699,W,24TH,PL,,12,N,12,12
1364,ACTIVE,1,E,3438,3442,W,FOSTER,AVE,,39,N,39,39
1363,ACTIVE,725,E,9800,9898,S,FOREST,AVE,,06,N,6,6
1362,ACTIVE,1264,E,9600,9698,S,FOREST,AVE,,06,N,6,6
1361,ACTIVE,489,E,4300,4358,W,FLOURNOY,ST,,24,N,24,24
1360,ACTIVE,5,E,1400,1458,W,FLOURNOY,ST,,25,N,25,25
1359,ACTIVE,5,E,1300,1398,W,FLOURNOY,ST,,25,N,25,25
1358,ACTIVE,5,E,1200,1298,W,FLOURNOY,ST,,25,N,25,25
1357,ACTIVE,1177,E,6300,6398,W,FLETCHER,ST,,36,N,36,36
1356,ACTIVE,255,E,6200,6256,W,FLETCHER,ST,,36,N,36,36
1355,ACTIVE,948,E,5200,5298,W,FLETCHER,ST,,30,N,30,30
1354,ACTIVE,1204,E,5100,5198,W,FLETCHER,ST,,30,N,30,30
1353,ACTIVE,346,E,2000,2098,W,FLETCHER,ST,,32,N,32,32
1352,ACTIVE,383,O,1301,1359,W,FLETCHER,ST,,32,Y,32,32
1351,ACTIVE,383,E,1300,1360,W,FLETCHER,ST,,32,Y,32,32
1350,ACTIVE,383,E,1200,1250,W,FLETCHER,ST,,32,N,32,32
1349,ACTIVE,383,E,900,998,W,FLETCHER,ST,,44,N,44,44
1348,ACTIVE,383,E,846,898,W,FLETCHER,ST,,44,N,44,44
1347,ACTIVE,1673,E,812,858,S,FINANCIAL,PL,,02,N,2,2
1346,ACTIVE,1673,E,700,758,S,FINANCIAL,PL,,02,N,2,2
1345,ACTIVE,1673,E,600,658,S,FINANCIAL,PL,,02,N,2,2
1344,ACTIVE,19,E,5950,5960,W,FILLMORE,ST,,29,N,29,29
1343,ACTIVE,19,E,5934,5946,W,FILLMORE,ST,,29,N,29,29
1342,ACTIVE,19,O,5901,5911,W,FILLMORE,ST,,29,N,29,29
1341,ACTIVE,19,E,5848,5854,W,FILLMORE,ST,,29,N,29,29
1340,ACTIVE,19,E,5834,5840,W,FILLMORE,ST,,29,N,29,29
1339,ACTIVE,217,E,3800,3858,W,FILLMORE,ST,,24,N,24,24
1338,ACTIVE,80,E,2200,2298,W,FILLMORE,ST,,25,N,25,25
1337,ACTIVE,783,E,1400,1454,W,FILLMORE,ST,,,Y,2,2
1336,ACTIVE,783,E,1300,1398,W,FILLMORE,ST,,02,N,2,2
1335,ACTIVE,142,O,1701,1757,N,FERN,CT,,43,N,43,43
1334,ACTIVE,1676,E,1900,1900,S,FEDERAL,ST,,03,Y,3,3
1333,ACTIVE,1183,O,3001,3099,W,23RD,ST,,12,N,12,24
1332,ACTIVE,1674,E,1400,1498,S,FEDERAL,ST,,02,N,2,2
1331,ACTIVE,1674,E,1300,1356,S,FEDERAL,ST,,02,N,2,2
1330,ACTIVE,1674,E,1200,1298,S,FEDERAL,ST,,02,N,2,2
1329,ACTIVE,1375,O,2931,2959,W,23RD,ST,,12,N,12,12
1328,ACTIVE,1200,O,2701,2799,W,23RD,ST,,12,N,12,12
1326,ACTIVE,770,E,7100,7198,W,FARRAGUT,AVE,,41,N,41,41
1325,ACTIVE,43,E,2800,2898,W,FARRAGUT,AVE,,40,N,40,40
1324,ACTIVE,43,E,2700,2798,W,FARRAGUT,AVE,,40,N,40,40
1323,ACTIVE,43,E,2600,2698,W,FARRAGUT,AVE,,40,N,40,40
1322,RESCINDED,918,O,10201,10299,S,FAIRFIELD,AVE,,19,N,19,19
1321,RESCINDED,918,E,10200,10298,S,FAIRFIELD,AVE,,19,N,19,19
1320,ACTIVE,1071,E,6300,6398,S,FAIRFIELD,AVE,,15,N,15,15
1319,ACTIVE,619,E,6200,6298,S,FAIRFIELD,AVE,,15,N,15,15
1318,ACTIVE,232,E,5800,5852,S,FAIRFIELD,AVE,,16,N,16,16
1317,ACTIVE,477,E,5700,5758,S,FAIRFIELD,AVE,,16,N,16,16
1316,ACTIVE,252,E,5000,5044,S,FAIRFIELD,AVE,,14,N,14,14
1315,ACTIVE,252,E,4400,4458,S,FAIRFIELD,AVE,,12,N,12,12
1314,ACTIVE,252,E,4200,4298,S,FAIRFIELD,AVE,,12,N,12,12
1313,ACTIVE,395,E,1814,1850,S,FAIRFIELD,AVE,,28,N,28,28
1312,ACTIVE,395,E,1616,1642,S,FAIRFIELD,AVE,,28,N,28,28
1311,ACTIVE,534,O,6105,6159,N,FAIRFIELD,AVE,,50,N,50,50
1310,ACTIVE,534,E,6100,6198,N,FAIRFIELD,AVE,,50,N,50,50
1309,ACTIVE,236,E,6014,6058,N,FAIRFIELD,AVE,,50,N,50,50
1308,ACTIVE,163,E,5900,5946,N,FAIRFIELD,AVE,,40,N,40,40
1307,ACTIVE,163,E,5800,5858,N,FAIRFIELD,AVE,,40,N,40,40
1306,ACTIVE,43,E,4908,4942,N,FAIRFIELD,AVE,,40,N,40,40
1305,ACTIVE,43,O,4907,4945,N,FAIRFIELD,AVE,,40,N,40,40
1304,ACTIVE,102,O,1617,1657,N,FAIRFIELD,AVE,,01,N,1,1
1303,ACTIVE,1055,E,700,758,W,EVERGREEN,AVE,,27,N,27,27
1302,ACTIVE,231,E,7600,7642,W,EVERELL,AVE,,41,N,41,41
1301,ACTIVE,67,E,8700,8710,W,EVELYN,LN,,41,N,41,41
1300,ACTIVE,789,E,7900,7998,S,EVANS,AVE,,06,N,6,6
1299,ACTIVE,628,E,7800,7898,S,EVANS,AVE,,06,N,6,6
1298,ACTIVE,854,E,7500,7598,S,EVANS,AVE,,06,N,6,6
1297,ACTIVE,142,E,400,444,W,EUGENIE,ST,,43,N,43,43
1296,ACTIVE,142,E,300,340,W,EUGENIE,ST,,43,N,43,43
1295,ACTIVE,142,E,200,240,W,EUGENIE,ST,,43,N,43,43
1294,ACTIVE,142,E,150,170,W,EUGENIE,ST,,43,N,43,43
1293,ACTIVE,196,E,8714,8758,S,EUCLID,AVE,,08,N,8,8
1292,RESCINDED,44,E,7400,7458,S,EUCLID,AVE,,08,N,8,8
1291,ACTIVE,54,E,6700,6756,S,EUCLID,AVE,,05,N,5,5
1290,ACTIVE,19,E,5902,5968,W,ERIE,ST,,29,N,29,29
1289,RESCINDED,119,O,4817,4853,W,ERIE,ST,,28,N,28,28
1288,RESCINDED,119,E,4816,4854,W,ERIE,ST,,28,N,28,28
1287,ACTIVE,1025,E,4700,4798,W,ERIE,ST,,28,N,28,28
1286,ACTIVE,1080,E,1400,1498,W,ERIE,ST,,27,N,27,27
1285,ACTIVE,701,E,1300,1398,W,ERIE,ST,,27,N,27,27
1284,ACTIVE,1189,E,500,598,W,ERIE,ST,,42,N,42,42
1283,ACTIVE,1189,E,400,498,W,ERIE,ST,,42,N,42,42
1282,ACTIVE,100,E,2618,2644,N,EMMETT,ST,,35,N,35,35
1281,ACTIVE,64,E,8616,8632,S,EMERALD,AVE,,21,N,21,21
1280,ACTIVE,76,E,5740,5742,N,ELSTON,AVE,,45,N,45,45
1279,ACTIVE,76,E,5672,5688,N,ELSTON,AVE,,45,N,45,45
1278,ACTIVE,116,E,4500,4516,N,ELSTON,AVE,,45,N,45,45
1277,ACTIVE,116,E,4400,4468,N,ELSTON,AVE,,45,N,45,45
1276,ACTIVE,114,O,4315,4331,N,ELSTON,AVE,,39,N,39,39
1275,ACTIVE,1675,O,1601,1699,S,PRAIRIE,AVE,,,Y,2,2
1274,ACTIVE,1675,E,1600,1698,S,PRAIRIE,AVE,,,Y,2,2
1273,ACTIVE,346,E,2926,2988,N,ELSTON,AVE,,01,N,1,1
1272,ACTIVE,118,E,6,88,E,ELM,ST,,42,N,42,42
1271,ACTIVE,1068,E,7902,7958,S,ELLIS,AVE,,08,N,8,8
1270,ACTIVE,269,E,7204,7254,S,ELLIS,AVE,,05,N,5,5
1269,ACTIVE,1292,E,6100,6198,S,ELLIS,AVE,,20,N,20,20
1268,ACTIVE,154,E,1500,1530,N,ELK GROVE,AVE,,01,N,1,1
1267,ACTIVE,154,E,1400,1498,N,ELK GROVE,AVE,,01,N,1,1
1266,ACTIVE,1019,O,9001,9099,S,ELIZABETH,ST,,21,N,21,21
1265,ACTIVE,980,E,710,750,N,ELIZABETH,ST,,27,N,27,27
1264,ACTIVE,666,O,1,29,N,ELIZABETH,ST,,27,N,27,27
1263,ACTIVE,95,O,3017,3097,N,ELBRIDGE,AVE,,35,N,35,35
1262,ACTIVE,383,E,3400,3498,N,ELAINE,PL,,44,N,44,44
1261,ACTIVE,487,E,12000,12050,S,EGGLESTON,AVE,,34,N,34,34
1260,ACTIVE,630,E,11200,11298,S,EGGLESTON,AVE,,34,N,34,34
1259,ACTIVE,159,E,9400,9456,S,EGGLESTON,AVE,,21,N,21,21
1258,ACTIVE,988,E,5500,5598,W,EDMUNDS,ST,,45,N,45,45
1257,ACTIVE,988,O,5501,5599,W,EDMUNDS,ST,,45,N,45,45
1256,ACTIVE,988,E,5400,5498,W,EDMUNDS,ST,,45,N,45,45
1255,ACTIVE,65,E,1600,1698,W,EDGEWATER,AVE,,40,N,40,40
1254,ACTIVE,10,E,5600,5680,W,EDDY,ST,,38,N,38,38
1253,ACTIVE,10,E,5500,5544,W,EDDY,ST,,38,N,38,38
1252,ACTIVE,10,E,5400,5458,W,EDDY,ST,,38,N,38,38
1251,ACTIVE,1318,E,3800,3898,W,EDDY,ST,,30,N,30,30
1250,ACTIVE,103,E,3704,3758,W,EDDY,ST,,30,N,30,30
1249,ACTIVE,103,E,3626,3658,W,EDDY,ST,,35,N,35,35
1248,ACTIVE,383,E,1100,1198,W,EDDY,ST,,44,N,44,44
1247,ACTIVE,645,E,9400,9450,S,EBERHART,AVE,,09,N,9,9
1246,ACTIVE,269,E,7900,7952,S,EBERHART,AVE,,06,N,6,6
1245,ACTIVE,87,E,7512,7558,S,EBERHART,AVE,,06,N,6,6
1244,ACTIVE,107,E,3722,3756,W,EASTWOOD,AVE,,39,N,39,39
1243,ACTIVE,171,E,3302,3358,W,EASTWOOD,AVE,,33,N,33,33
1242,ACTIVE,171,E,3214,3256,W,EASTWOOD,AVE,,33,N,33,33
1241,ACTIVE,92,E,2600,2698,W,EASTWOOD,AVE,,47,N,47,47
1240,ACTIVE,92,E,2500,2598,W,EASTWOOD,AVE,,47,N,47,47
1239,ACTIVE,92,E,2400,2458,W,EASTWOOD,AVE,,47,N,47,47
1238,ACTIVE,62,E,2100,2136,W,EASTWOOD,AVE,,47,N,47,47
1237,ACTIVE,62,E,2010,2034,W,EASTWOOD,AVE,,47,N,47,47
1236,ACTIVE,17,O,5201,5241,N,EAST RIVER,RD,,41,N,41,41
1235,ACTIVE,1785,E,7900,7998,S,EAST END,AVE,,8,N,8,8
1234,ACTIVE,135,O,7801,7847,S,EAST END,AVE,,08,N,8,8
1233,ACTIVE,1050,E,7700,7756,S,EAST END,AVE,,08,N,8,8
1232,ACTIVE,1033,E,5200,5298,W,DRUMMOND,PL,,31,N,31,31
1231,ACTIVE,143,E,1100,1158,W,DRUMMOND,PL,,32,N,32,32
1230,ACTIVE,143,E,600,648,W,DRUMMOND,PL,,43,N,43,43
1229,ACTIVE,804,E,8600,8648,S,DREXEL,AVE,,08,N,8,8
1228,ACTIVE,369,O,6101,6157,S,DREXEL,AVE,,20,N,20,20
1227,ACTIVE,143,E,1200,1258,W,DRAPER,ST,,32,N,32,32
1226,ACTIVE,637,E,3000,3098,S,DRAKE,AVE,,22,N,22,22
1225,ACTIVE,698,E,2600,2698,S,DRAKE,AVE,,22,N,22,22
1224,ACTIVE,257,E,6300,6322,N,DRAKE,AVE,,50,N,50,50
1223,ACTIVE,281,E,6000,6098,N,DRAKE,AVE,,50,N,50,50
1222,ACTIVE,1,E,5900,5960,N,DRAKE,AVE,,39,N,39,39
1221,ACTIVE,1,E,5700,5754,N,DRAKE,AVE,,39,N,39,39
1220,ACTIVE,1,E,5608,5658,N,DRAKE,AVE,,39,N,39,39
1219,ACTIVE,733,E,4800,4898,N,DRAKE,AVE,,39,N,39,39
1218,ACTIVE,107,E,4700,4742,N,DRAKE,AVE,,33,N,33,33
1217,ACTIVE,77,E,7910,7956,S,HALSTED,ST,,17,N,17,17
1216,ACTIVE,383,E,3500,3598,N,HALSTED,ST,,44,Y,44,44
1215,ACTIVE,383,O,3401,3499,N,HALSTED,ST,,44,Y,44,44
1214,ACTIVE,383,E,3400,3498,N,HALSTED,ST,,44,Y,44,44
1213,ACTIVE,383,E,700,798,W,DIVERSEY,PKWY,,44,Y,44,44
1212,ACTIVE,383,O,3301,3399,N,HALSTED,ST,,44,Y,44,44
1211,ACTIVE,383,E,3300,3398,N,HALSTED,ST,,44,Y,44,44
1210,ACTIVE,383,E,800,898,W,WAVELAND,AVE,,46,N,46,46
1209,ACTIVE,383,O,3001,3099,N,HALSTED,ST,,44,Y,44,44
1208,ACTIVE,383,E,3000,3098,N,HALSTED,ST,,44,Y,44,44
1207,ACTIVE,383,O,3931,3999,N,SHERIDAN,RD,,46,Y,44,46
1206,ACTIVE,374,E,5534,5544,W,BARRY,AVE,,30,N,30,30
1205,ACTIVE,383,O,2901,2999,N,HALSTED,ST,,44,Y,44,44
1204,ACTIVE,383,O,3201,3399,N,SHEFFIELD,AVE,,44,Y,44,44
1203,ACTIVE,383,E,3200,3398,N,SHEFFIELD,AVE,,44,Y,44,44
1202,ACTIVE,383,O,2801,2899,N,HALSTED,ST,,44,Y,44,44
1201,ACTIVE,383,E,2800,2898,N,HALSTED,ST,,44,Y,44,44
1200,ACTIVE,143,O,2701,2727,N,HALSTED,ST,,43,Y,43,43
1199,ACTIVE,143,E,2702,2726,N,HALSTED,ST,,43,Y,43,43
1198,ACTIVE,143,O,2611,2683,N,HALSTED,ST,,43,Y,43,43
1197,ACTIVE,143,E,2610,2682,N,HALSTED,ST,,43,Y,43,43
1196,ACTIVE,143,O,2501,2557,N,HALSTED,ST,,43,Y,43,43
1195,ACTIVE,143,E,2502,2556,N,HALSTED,ST,,43,Y,43,43
1194,ACTIVE,143,O,2441,2465,N,HALSTED,ST,,43,Y,43,43
1193,ACTIVE,143,E,2442,2464,N,HALSTED,ST,,43,Y,43,43
1192,ACTIVE,143,O,2301,2329,N,HALSTED,ST,,43,Y,43,43
1191,ACTIVE,143,E,2302,2328,N,HALSTED,ST,,43,Y,43,43
1190,ACTIVE,143,O,2215,2257,N,HALSTED,ST,,43,Y,43,43
1189,ACTIVE,143,E,2214,2258,N,HALSTED,ST,,43,Y,43,43
1188,ACTIVE,143,O,2101,2157,N,HALSTED,ST,,43,Y,43,43
1187,ACTIVE,143,E,2100,2158,N,HALSTED,ST,,43,Y,43,43
1186,ACTIVE,143,O,2001,2057,N,HALSTED,ST,,43,Y,43,43
1185,ACTIVE,143,E,2000,2058,N,HALSTED,ST,,43,Y,43,43
1184,ACTIVE,143,O,1939,1971,N,HALSTED,ST,,43,Y,43,43
1183,ACTIVE,143,E,1938,1972,N,HALSTED,ST,,43,Y,43,43
1182,ACTIVE,143,O,1713,1719,N,HALSTED,ST,,43,Y,43,43
1181,ACTIVE,143,E,1712,1720,N,HALSTED,ST,,43,Y,43,43
1180,ACTIVE,1055,O,1301,1427,N,HALSTED,ST,,27,N,27,27
1179,ACTIVE,170,E,11800,11898,S,HALE,AVE,,19,N,19,19
1178,ACTIVE,272,E,11400,11456,S,HALE,AVE,,19,N,19,19
1177,ACTIVE,272,E,11310,11346,S,HALE,AVE,,19,N,19,19
1176,ACTIVE,161,E,10700,10738,S,HALE,AVE,,19,N,19,19
1175,ACTIVE,161,E,10314,10356,S,HALE,AVE,,19,N,19,19
1174,ACTIVE,85,O,6359,6375,W,HAFT,ST,,45,N,45,45
1173,ACTIVE,51,E,5500,5588,W,HADDON,AVE,,37,N,37,37
1172,RESCINDED,111,E,4814,4858,W,HADDON,AVE,,37,N,37,37
1171,ACTIVE,111,E,4400,4458,W,HADDON,AVE,,37,N,37,37
1170,ACTIVE,759,O,2601,2699,W,HADDON,AVE,,01,N,1,1
1169,ACTIVE,879,E,2500,2598,W,HADDON,AVE,,26,N,26,26
1168,ACTIVE,168,O,2301,2347,W,HADDON,AVE,,01,N,1,1
1167,ACTIVE,168,E,2100,2198,W,HADDON,AVE,,32,N,32,32
1166,ACTIVE,168,O,2001,2047,W,HADDON,AVE,,32,N,32,32
1165,ACTIVE,204,E,1600,1698,W,HADDON,AVE,,01,N,1,1
1164,ACTIVE,204,E,1500,1544,W,HADDON,AVE,,01,N,1,1
1163,RESCINDED,3,E,6000,6058,W,GUNNISON,ST,,45,N,45,45
1162,ACTIVE,101,O,5101,5117,W,GUNNISON,ST,,45,N,45,45
1161,ACTIVE,101,E,5100,5142,W,GUNNISON,ST,,45,N,45,45
1160,ACTIVE,144,E,4434,4466,W,GUNNISON,ST,,39,N,39,39
1159,ACTIVE,79,O,801,999,W,GUNNISON,ST,,48,N,48,48
1158,ACTIVE,79,E,800,942,W,GUNNISON,ST,,48,N,48,48
1157,ACTIVE,95,E,3000,3096,N,GRESHAM,AVE,,35,N,35,35
1156,ACTIVE,95,E,2914,2964,N,GRESHAM,AVE,,35,N,35,35
1154,ACTIVE,374,E,5500,5598,W,GEORGE,ST,,31,N,31,31
1153,ACTIVE,1294,E,4700,4798,W,GEORGE,ST,,31,N,31,31
1152,ACTIVE,141,E,4014,4056,W,GEORGE,ST,,31,N,31,31
1151,ACTIVE,1224,E,3300,3318,W,GEORGE,ST,,35,N,35,35
1150,ACTIVE,95,E,3100,3198,W,GEORGE,ST,,35,N,35,35
1149,ACTIVE,346,E,2700,2780,W,GEORGE,ST,,01,N,1,1
1148,ACTIVE,383,O,1303,1353,W,GEORGE,ST,,32,Y,32,32
1147,ACTIVE,383,E,1304,1354,W,GEORGE,ST,,32,Y,32,32
1146,ACTIVE,383,O,1205,1247,W,GEORGE,ST,,32,Y,32,32
1145,ACTIVE,383,E,1206,1246,W,GEORGE,ST,,32,Y,32,32
1144,ACTIVE,383,E,1100,1198,W,GEORGE,ST,,44,N,44,44
1143,ACTIVE,558,O,3601,3699,N,HAMLIN,AVE,,30,N,30,30
1142,ACTIVE,383,E,1000,1098,W,GEORGE,ST,,44,N,44,44
1141,ACTIVE,93,O,2701,2799,N,HAMLIN,AVE,,35,N,35,35
1140,ACTIVE,357,O,5317,5325,S,HAMILTON,AVE,,16,N,16,16
1139,ACTIVE,152,O,3601,3659,S,HAMILTON,AVE,,11,N,11,11
1138,ACTIVE,383,E,800,898,W,GEORGE,ST,,44,N,44,44
1137,ACTIVE,143,E,2408,2474,N,GENEVA,TER,,43,N,43,43
1136,ACTIVE,143,E,2300,2352,N,GENEVA,TER,,43,N,43,43
1135,ACTIVE,143,E,2216,2254,N,GENEVA,TER,,43,N,43,43
1134,ACTIVE,139,O,6135,6143,W,FULLERTON,AVE,,29,N,29,29
1133,ACTIVE,716,O,3401,3499,S,HAMILTON,AVE,,11,N,11,11
1132,ACTIVE,100,E,3224,3288,W,FULLERTON,AVE,,35,N,35,35
1131,ACTIVE,143,E,716,746,W,FULLERTON,AVE,,43,Y,43,43
1130,ACTIVE,143,E,400,530,W,FULLERTON,PKWY,,43,Y,43,43
1129,ACTIVE,143,O,301,399,W,FULLERTON,PKWY,,43,Y,43,43
1128,ACTIVE,168,E,1500,1598,W,FRY,ST,,01,N,1,1
1126,ACTIVE,204,E,1100,1134,W,FRY,ST,,27,N,27,27
1125,ACTIVE,884,E,1000,1074,W,FRY,ST,,27,N,27,27
1124,ACTIVE,884,E,928,998,W,FRY,ST,,27,N,27,27
1121,ACTIVE,383,E,3800,3898,N,FREMONT,ST,,44,N,44,44
1120,ACTIVE,383,E,3700,3798,N,FREMONT,ST,,44,N,44,44
1119,ACTIVE,383,E,3600,3698,N,FREMONT,ST,,44,N,44,44
1118,ACTIVE,383,E,3500,3598,N,FREMONT,ST,,44,N,44,44
1117,ACTIVE,143,E,2200,2258,N,FREMONT,ST,,43,N,43,43
1116,ACTIVE,143,E,2100,2152,N,FREMONT,ST,,43,N,43,43
1115,ACTIVE,1136,O,1707,1721,S,HAMILTON,AVE,,25,N,25,25
1114,ACTIVE,143,E,2008,2052,N,FREMONT,ST,,43,N,43,43
1113,ACTIVE,143,E,1900,1972,N,FREMONT,ST,,43,N,43,43
1112,ACTIVE,143,E,1800,1876,N,FREMONT,ST,,43,N,43,43
1111,ACTIVE,143,E,1726,1728,N,FREMONT,ST,,43,N,43,43
1110,ACTIVE,412,E,6300,6358,S,FRANCISCO,AVE,,15,N,15,15
1109,ACTIVE,1326,E,5512,5558,S,FRANCISCO,AVE,,14,Y,14,14
1108,ACTIVE,326,E,4506,4558,N,DRAKE,AVE,,33,N,33,33
1107,ACTIVE,114,E,4016,4056,N,DRAKE,AVE,,33,N,33,33
1106,ACTIVE,33,E,3600,3658,N,DRAKE,AVE,,35,N,35,35
1105,ACTIVE,1372,E,3300,3336,N,DRAKE,AVE,,35,N,35,35
1104,ACTIVE,95,E,3100,3152,N,DRAKE,AVE,,35,N,35,35
1103,ACTIVE,1272,E,2200,2230,N,DRAKE,AVE,,26,N,26,26
1102,ACTIVE,19,E,800,858,N,DRAKE,AVE,,27,N,27,27
1101,ACTIVE,700,E,600,698,N,DRAKE,AVE,,27,N,27,27
1100,ACTIVE,19,E,500,548,N,DRAKE,AVE,,27,N,27,27
1099,ACTIVE,19,E,5910,5922,W,DIVISION,ST,,29,N,29,29
1098,ACTIVE,74,O,71,71,E,DIVISION,ST,,42,Y,42,42
1095,ACTIVE,174,O,5633,5647,W,DIVERSEY,AVE,,30,N,30,30
1094,ACTIVE,254,E,5624,5658,W,DIVERSEY,AVE,,31,N,31,30
1093,ACTIVE,96,E,2904,2924,W,DIVERSEY,AVE,,35,N,35,35
1092,ACTIVE,96,E,2834,2852,W,DIVERSEY,AVE,,35,N,35,35
1091,ACTIVE,383,E,1314,1358,W,DIVERSEY,PKWY,,32,Y,32,32
1090,ACTIVE,383,E,1216,1258,W,DIVERSEY,PKWY,,32,Y,32,32
1089,ACTIVE,383,E,1100,1198,W,DIVERSEY,PKWY,,44,Y,44,44
1088,ACTIVE,383,E,1000,1098,W,DIVERSEY,PKWY,,44,Y,44,44
1087,ACTIVE,383,E,900,998,W,DIVERSEY,PKWY,,44,Y,44,44
1086,ACTIVE,143,O,801,899,W,DIVERSEY,PKWY,,43,Y,43,43
1085,ACTIVE,383,E,800,898,W,DIVERSEY,PKWY,,44,Y,44,44
1084,ACTIVE,143,O,701,735,W,DIVERSEY,PKWY,,43,Y,43,43
1083,ACTIVE,143,O,401,699,W,DIVERSEY,PKWY,,43,Y,43,43
1082,ACTIVE,1320,E,4700,4798,W,DICKENS,AVE,,31,N,31,31
1081,ACTIVE,1160,E,4300,4398,W,DICKENS,AVE,,30,N,30,30
1080,ACTIVE,1108,E,4102,4122,W,DICKENS,AVE,,30,N,30,30
1079,ACTIVE,1070,E,3400,3432,W,DICKENS,AVE,,26,N,26,26
1078,ACTIVE,367,E,3200,3298,W,DICKENS,AVE,,26,N,26,26
1077,ACTIVE,102,E,2900,2958,W,DICKENS,AVE,,35,N,35,35
1076,ACTIVE,102,E,2800,2866,W,DICKENS,AVE,,35,N,35,35
1075,ACTIVE,102,E,2000,2060,W,DICKENS,AVE,,32,N,32,32
1074,ACTIVE,143,E,1104,1158,W,DICKENS,AVE,,32,N,32,32
